ResponseName,ReleaseDate,Metacritic,RecommendationCount,IsFree,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceInitial,After2014,Expensive
Disciples III: Reincarnation,2014.0,0,480,False,False,False,False,False,False,True,True,False,False,False,False,False,False,9.99,0,0
Empire: Total War(tm),2009.0,90,11234,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19.99,0,0
Aliens vs. Predator(tm),2010.0,68,7194,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.99,0,0
TrackMania Nations Forever,2008.0,0,5077,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0,0
Dracula Origin,2008.0,70,109,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9.99,0,0
Sherlock Holmes: The Mystery of the Mummy,2009.0,61,125,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0,0
Sherlock Holmes: The Awakened - Remastered Edition,2009.0,72,131,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9.99,0,0
Sherlock Holmes versus Jack the Ripper,2009.0,73,257,False,False,False,False,True,False,False,True,False,False,False,False,False,False,9.99,0,0
Shadowgrounds Survivor,2007.0,79,465,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
Gumboy Tournament,2008.0,0,519,False,False,True,False,False,True,False,False,False,False,False,False,True,False,2.99,0,0
Space Trader: Merchant Marine,2008.0,0,557,False,False,True,True,False,False,True,False,False,False,False,False,False,False,4.99,0,0
Penguins Arena: Sednas World,2008.0,0,822,False,False,True,True,False,True,False,False,False,False,False,False,False,False,5.99,0,0
Obulis,2009.0,0,588,False,False,True,False,False,True,False,False,False,False,False,False,False,False,4.99,0,0
Larva Mortus,2009.0,64,619,False,False,True,True,False,False,False,False,False,False,False,False,False,False,4.99,0,0
Chains,2009.0,0,474,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.99,0,0
Nikopol: Secrets of the Immortals,2009.0,68,236,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.99,0,0
Crash Time 2,2009.0,0,1810,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9.99,0,0
Overlord(tm),2009.0,81,2050,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4.99,0,0
Soldiers: Heroes of World War II,2014.0,77,166,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4.99,0,0
Hospital Tycoon,2009.0,51,349,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4.99,0,0
Dragon Nest,2012.0,0,1481,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0.0,0,0
Grand Theft Auto III,2011.0,93,2768,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
Grand Theft Auto: Vice City,2011.0,94,4866,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
Grand Theft Auto: San Andreas,2011.0,93,14209,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.99,0,0
Manhunt,2008.0,75,555,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
Max Payne,2008.0,89,2214,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
Max Payne 2: The Fall of Max Payne,2008.0,86,1404,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
Midnight Club 2,2008.0,81,384,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9.99,0,0
Grand Theft Auto,2008.0,0,125,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0,0
Bully: Scholarship Edition,2008.0,72,5797,False,False,False,True,True,False,False,False,False,False,False,False,False,False,14.99,0,0
Grand Theft Auto IV,2008.0,90,36012,False,False,False,True,True,False,False,False,False,False,False,False,False,False,19.99,0,0
Grand Theft Auto: Episodes from Liberty City,2010.0,0,5677,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19.99,0,0
Sacred Gold,2008.0,74,951,False,False,False,True,False,False,False,True,False,False,False,False,False,False,9.99,0,0
Darkstar One,2008.0,71,219,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7.99,0,0
FlatOut: Ultimate Carnage,2008.0,79,1450,False,False,False,False,False,False,False,False,False,False,False,False,True,False,19.99,0,0
BC Kings,2009.0,0,133,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4.99,0,0
Port Royale 2,2009.0,75,179,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4.99,0,0
9th Company: Roots Of Terror,2009.0,0,122,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.99,0,0
PuzzleQuest: Challenge of the Warlords,2008.0,84,437,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9.99,0,0
18 Wheels of Steel: American Long Haul,2008.0,0,272,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9.99,0,0
Drakensang,2009.0,75,148,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9.99,0,0
Hunting Unlimited 2010,2009.0,0,120,False,False,False,False,False,False,False,False,True,False,False,True,False,False,9.99,0,0
Overlord(tm): Raising Hell,2009.0,0,623,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9.99,0,0
GRID(tm),2008.0,87,2893,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14.99,0,0
Rise of the Argonauts,2009.0,59,375,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9.99,0,0
Damnation,2009.0,41,239,False,False,False,True,True,False,False,False,False,False,False,False,False,False,9.99,0,0
Overlord II,2009.0,79,1349,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9.99,0,0
Operation Flashpoint: Dragon Rising,2009.0,76,1084,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
AudioSurf,2008.0,85,8181,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9.99,0,0
Americas Army 3,2009.0,70,2053,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0,0
Unreal 2: The Awakening,2008.0,75,188,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.99,0,0
Unreal Tournament 3 Black,2009.0,83,1888,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19.99,0,0
Unreal Tournament 2004: Editors Choice Edition,2004.0,93,1318,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.99,0,0
Unreal Tournament: Game of the Year Edition,2008.0,92,1140,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
Unreal Gold,2008.0,0,418,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
Prince of Persia: Warrior Within(tm),2008.0,83,396,False,False,False,True,True,False,False,False,False,False,False,False,False,False,9.99,0,0
Far Cry(r),2008.0,89,2318,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
Prince of Persia: The Two Thrones(tm),2008.0,85,237,False,False,False,True,True,False,False,False,False,False,False,False,False,False,9.99,0,0
Tom Clancys Rainbow Six(r) Vegas,2008.0,85,260,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
Tom Clancys Splinter Cell(r),2008.0,91,586,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
Tom Clancys Splinter Cell Chaos Theory(r),2009.0,92,1230,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
Tom Clancys Splinter Cell Double Agent(r),2009.0,80,492,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
Prince of Persia(r): The Sands of Time,2008.0,89,558,False,False,False,True,True,False,False,False,False,False,False,False,False,False,9.99,0,0
Tom Clancys Rainbow Six Lockdown(tm),2008.0,59,110,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
Rayman Raving Rabbids(tm),2008.0,58,133,False,False,False,True,True,False,False,False,False,False,False,False,False,False,9.99,0,0
Assassins Creed(tm): Directors Cut Edition,2008.0,79,4031,False,False,False,True,True,False,False,False,False,False,False,False,False,False,19.99,0,0
Tom Clancys Rainbow Six(r) Vegas 2,2008.0,78,2133,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
Beyond Good and Evil(tm),2008.0,0,1113,False,False,False,True,True,False,False,False,False,False,False,False,False,False,9.99,0,0
Heroes of Might & Magic V,2008.0,77,772,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.99,0,0
Brothers in Arms: Road to Hill 30(tm),2008.0,87,349,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
Silent Hunter(r): Wolves of the Pacific,2008.0,79,199,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,0,0
Silent Hunter(r) III,2008.0,90,382,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,0,0
Cold Fear(tm),2008.0,66,150,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
IL-2 Sturmovik: 1946,2008.0,86,878,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,0,0
Tom Clancys Ghost Recon(r),2008.0,80,327,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
IL-2 Sturmovik: 1946,2008.0,86,878,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,0,0
Heroes of Might & Magic V: Tribes of the East,2008.0,70,404,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.99,0,0
Brothers in Arms: Hells Highway(tm),2008.0,79,485,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
The Wonderful End of the World,2008.0,0,467,False,False,True,False,False,True,False,False,False,False,False,False,False,False,9.99,0,0
AaAaAA!!! - A Reckless Disregard for Gravity,2009.0,81,579,False,False,True,True,False,False,False,False,False,False,False,True,False,False,9.99,0,0
AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,2011.0,0,876,False,False,True,True,False,False,False,False,False,False,False,True,False,False,9.99,0,0
Warhammer(r) 40000(tm): Dawn of War(r) II,2009.0,85,4541,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19.99,0,0
Oddworld: Abes Oddysee(r),2008.0,0,1539,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2.99,0,0
Oddworld: Abes Exoddus(r),2008.0,0,540,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2.99,0,0
Oddworld: Munchs Oddysee,2010.0,0,394,False,False,False,True,True,False,True,False,False,False,False,False,False,False,4.99,0,0
Oddworld: Strangers Wrath HD,2010.0,0,615,False,False,False,True,True,False,True,False,False,False,False,False,False,False,9.99,0,0
F.E.A.R. 2: Project Origin,2009.0,79,2524,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.99,0,0
Trials 2: Second Edition,2008.0,0,169,False,False,True,False,False,False,False,False,False,False,False,True,True,False,9.99,0,0
Insecticide Part 1,2008.0,65,376,False,False,False,True,True,False,False,False,False,False,False,False,False,False,1.99,0,0
Velvet Assassin,2009.0,61,1710,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4.99,0,0
Legendary,2008.0,50,1794,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.99,0,0
Sid Meiers Civilization IV: Colonization,2008.0,83,255,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19.99,0,0
Tribes: Ascend,2012.0,86,7269,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0,0,0
Children of the Nile: Enhanced Edition,2008.0,75,129,False,False,False,False,False,False,True,False,True,False,False,False,False,False,7.99,0,0
Hinterland,2008.0,65,115,False,False,False,False,False,False,True,True,False,False,False,False,False,False,9.99,0,0
Crysis,2008.0,91,3881,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19.99,0,0
Crysis Warhead(r),2008.0,84,1131,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19.99,0,0
Crysis Warhead(r),2008.0,84,1131,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19.99,0,0
SPORE(tm),2008.0,84,8853,False,False,False,False,False,False,False,False,True,False,False,False,False,False,19.99,0,0
Mirrors Edge(tm),2009.0,81,14960,False,False,False,True,True,False,False,False,False,False,False,False,False,False,19.99,0,0
Need for Speed Undercover,2008.0,65,1726,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9.99,0,0
SPORE(tm) Creepy & Cute Parts Pack,2008.0,0,308,False,False,False,False,False,False,False,False,True,False,False,False,False,False,19.99,0,0
Dragon Age: Origins,2009.0,91,4146,False,False,False,False,False,False,False,True,False,False,False,False,False,False,19.99,0,0
Mass Effect,2008.0,89,6793,False,False,False,True,False,False,False,True,False,False,False,False,False,False,19.99,0,0
Dead Space,2009.0,86,5984,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19.99,0,0
Command & Conquer: Red Alert 3,2009.0,82,2511,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19.99,0,0
Pirates Vikings and Knights II,2010.0,0,2862,True,False,True,True,False,False,False,False,False,False,True,False,False,False,0.0,0,0
Dystopia,2009.0,0,692,True,False,True,True,False,False,False,False,False,False,True,False,False,False,0.0,0,0
Nuclear Dawn,2011.0,71,1706,False,False,False,True,False,False,True,False,False,False,False,False,False,False,9.99,0,0
Empires Mod,2008.0,0,451,True,False,False,True,False,False,True,False,False,False,True,False,False,False,0.0,0,0
Precipice of Darkness Episode One,2008.0,0,384,False,False,False,False,True,False,False,True,False,False,False,False,False,False,7.99,0,0
Precipice of Darkness Episode Two,2008.0,0,121,False,False,False,False,True,False,False,True,False,False,False,False,False,False,7.99,0,0
DeathSpank,2010.0,77,419,False,False,True,True,False,False,False,True,False,False,False,False,False,False,14.99,0,0
DeathSpank,2010.0,77,419,False,False,True,True,False,False,False,True,False,False,False,False,False,False,14.99,0,0
